Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2024-04-25T22:29:01.612;537278342905578045;-406153;-415692;-392852;-530301
2024-04-25T22:29:01.630;537278342923737074;-406275;-415836;-393004;-530337
2024-04-25T22:29:01.648;537278342941896103;-406375;-415944;-393165;-530382
2024-04-25T22:29:01.666;537278342960055132;-406480;-416104;-393268;-530362
2024-04-25T22:29:01.685;537278342978214161;-406551;-416204;-393346;-530366
2024-04-25T22:29:01.703;537278342996373190;-406604;-416217;-393423;-530318
2024-04-25T22:29:01.721;537278343014532219;-406661;-416363;-393461;-530378
2024-04-25T22:29:01.739;537278343032691248;-406746;-416369;-393575;-530368
2024-04-25T22:29:01.757;537278343050850277;-406744;-416447;-393579;-530289
2024-04-25T22:29:01.775;537278343069009306;-406777;-416472;-393606;-530326
2024-04-25T22:29:01.794;537278343087168335;-406797;-416510;-393587;-530337
2024-04-25T22:29:01.812;537278343105327364;-406838;-416496;-393630;-530340
2024-04-25T22:29:01.830;537278343123486393;-406887;-416539;-393647;-530296
2024-04-25T22:29:01.848;537278343141645422;-406941;-416641;-393777;-530299
2024-04-25T22:29:01.866;537278343159804451;-406924;-416677;-393840;-530301
2024-04-25T22:29:01.884;537278343177963480;-406995;-416757;-393877;-530297
2024-04-25T22:29:01.902;537278343196122509;-407127;-416817;-393950;-530285
2024-04-25T22:29:01.921;537278343214281538;-407148;-416834;-393963;-530309
2024-04-25T22:29:01.939;537278343232440567;-407160;-416919;-394057;-530305
2024-04-25T22:29:01.957;537278343250599596;-407252;-417011;-394105;-530295
2024-04-25T22:29:01.975;537278343268758625;-407289;-417037;-394172;-530326
2024-04-25T22:29:01.993;537278343286917654;-407329;-417089;-394221;-530303
2024-04-25T22:29:02.011;537278343305076683;-407361;-417100;-394245;-530272
2024-04-25T22:29:02.030;537278343323235712;-407343;-417129;-394235;-530293
2024-04-25T22:29:02.048;537278343341394741;-407385;-417123;-394223;-530336
2024-04-25T22:29:02.066;537278343359553770;-407366;-417173;-394285;-530311
2024-04-25T22:29:02.084;537278343377712799;-407417;-417171;-394291;-530332
2024-04-25T22:29:02.102;537278343395871828;-407480;-417205;-394362;-530351
2024-04-25T22:29:02.120;537278343414030857;-407426;-417200;-394336;-530303
2024-04-25T22:29:02.139;537278343432189886;-407354;-417142;-394268;-530209
2024-04-25T22:29:02.157;537278343450348915;-407458;-417175;-394337;-530290
2024-04-25T22:29:02.175;537278343468507944;-407473;-417210;-394357;-530353
2024-04-25T22:29:02.193;537278343486665456;-407473;-417256;-394340;-530336
2024-04-25T22:29:02.211;537278343504822956;-407445;-417237;-394351;-530315
2024-04-25T22:29:02.229;537278343522980456;-407475;-417208;-394305;-530291
2024-04-25T22:29:02.247;537278343541137956;-407489;-417202;-394362;-530286
2024-04-25T22:29:02.266;537278343559295456;-407474;-417319;-394376;-530317
2024-04-25T22:29:02.284;537278343577452956;-407448;-417200;-394369;-530344
2024-04-25T22:29:02.302;537278343595610456;-407440;-417225;-394351;-530303
2024-04-25T22:29:02.320;537278343613767956;-407467;-417275;-394416;-530323
2024-04-25T22:29:02.338;537278343631925456;-407486;-417233;-394309;-530341
2024-04-25T22:29:02.356;537278343650082956;-407507;-417272;-394340;-530326
2024-04-25T22:29:02.375;537278343668240456;-407478;-417280;-394335;-530327
2024-04-25T22:29:02.393;537278343686397956;-407513;-417276;-394330;-530333
2024-04-25T22:29:02.411;537278343704555456;-407460;-417332;-394321;-530309
2024-04-25T22:29:02.429;537278343722712956;-407391;-417201;-394278;-530364
2024-04-25T22:29:02.447;537278343740870456;-407405;-417253;-394298;-530362
2024-04-25T22:29:02.465;537278343759027956;-407383;-417133;-394274;-530337
2024-04-25T22:29:02.484;537278343777185456;-407348;-417189;-394240;-530279
2024-04-25T22:29:02.502;537278343795342956;-407358;-417199;-394256;-530329
2024-04-25T22:29:02.520;537278343813500456;-407328;-417131;-394195;-530303
2024-04-25T22:29:02.538;537278343831657956;-407281;-417091;-394216;-530316
2024-04-25T22:29:02.556;537278343849815456;-407267;-417132;-394220;-530371
2024-04-25T22:29:02.574;537278343867972956;-407346;-417123;-394169;-530345
2024-04-25T22:29:02.592;537278343886130456;-407401;-417157;-394253;-530307
2024-04-25T22:29:02.611;537278343904287956;-407431;-417271;-394368;-530361
2024-04-25T22:29:02.629;537278343922445456;-407604;-417402;-394441;-530339
2024-04-25T22:29:02.647;537278343940602956;-407712;-417533;-394575;-530331
2024-04-25T22:29:02.665;537278343958760456;-407877;-417729;-394705;-530313
2024-04-25T22:29:02.683;537278343976917956;-407991;-417825;-394846;-530301
2024-04-25T22:29:02.701;537278343995075456;-408144;-417960;-395040;-530309
2024-04-25T22:29:02.720;537278344013232956;-408258;-418053;-395120;-530330
2024-04-25T22:29:02.738;537278344031390456;-408298;-418159;-395151;-530312
2024-04-25T22:29:02.756;537278344049547956;-408336;-418246;-395242;-530323
2024-04-25T22:29:02.774;537278344067705456;-408435;-418320;-395341;-530381
2024-04-25T22:29:02.792;537278344085862956;-408443;-418363;-395388;-530326
2024-04-25T22:29:02.810;537278344104020456;-408449;-418342;-395353;-530342
2024-04-25T22:29:02.829;537278344122177956;-408475;-418342;-395342;-530349
2024-04-25T22:29:02.847;537278344140335456;-408553;-418393;-395456;-530354
2024-04-25T22:29:02.865;537278344158492956;-408572;-418441;-395440;-530337
2024-04-25T22:29:02.883;537278344176650456;-408643;-418524;-395521;-530353
2024-04-25T22:29:02.901;537278344194807956;-408629;-418531;-395554;-530349
2024-04-25T22:29:02.919;537278344212965456;-408759;-418571;-395652;-530331
2024-04-25T22:29:02.937;537278344231122956;-408830;-418711;-395793;-530354
2024-04-25T22:29:02.956;537278344249280456;-408876;-418773;-395848;-530319
2024-04-25T22:29:02.974;537278344267438341;-408986;-418803;-395929;-530337
2024-04-25T22:29:02.992;537278344285596193;-409027;-418873;-395906;-530312
2024-04-25T22:29:03.010;537278344303754045;-409054;-418969;-395953;-530259
2024-04-25T22:29:03.028;537278344321911897;-409131;-418978;-395979;-530307
2024-04-25T22:29:03.046;537278344340069749;-409186;-418990;-396003;-530276
2024-04-25T22:29:03.065;537278344358227601;-409179;-418984;-396029;-530354
2024-04-25T22:29:03.083;537278344376385453;-409168;-419064;-396105;-530348
2024-04-25T22:29:03.101;537278344394543305;-409148;-419025;-396074;-530286
2024-04-25T22:29:03.119;537278344412701157;-409186;-419024;-396069;-530305
2024-04-25T22:29:03.137;537278344430859009;-409168;-419004;-396009;-530282
2024-04-25T22:29:03.155;537278344449016861;-409241;-419030;-396062;-530275
2024-04-25T22:29:03.174;537278344467174713;-409192;-419007;-396057;-530315
2024-04-25T22:29:03.192;537278344485332565;-409207;-419004;-396028;-530319
2024-04-25T22:29:03.210;537278344503490417;-409159;-419001;-396070;-530320
2024-04-25T22:29:03.228;537278344521648269;-409214;-419038;-395994;-530329
2024-04-25T22:29:03.246;537278344539806121;-409215;-418995;-395993;-530357
2024-04-25T22:29:03.264;537278344557963973;-409216;-419000;-396000;-530259
2024-04-25T22:29:03.282;537278344576121825;-409201;-419012;-396028;-530290
2024-04-25T22:29:03.301;537278344594279677;-409220;-418992;-396013;-530296
2024-04-25T22:29:03.319;537278344612437529;-409184;-418965;-395963;-530314
2024-04-25T22:29:03.337;537278344630595381;-409213;-418976;-395972;-530318
2024-04-25T22:29:03.355;537278344648753233;-409199;-419021;-395999;-530383
2024-04-25T22:29:03.373;537278344666911085;-409237;-418967;-396007;-530341
2024-04-25T22:29:03.391;537278344685068937;-409183;-418914;-395963;-530341
2024-04-25T22:29:03.410;537278344703226789;-409163;-418944;-395910;-530324
2024-04-25T22:29:03.428;537278344721384641;-409128;-418900;-395914;-530343
2024-04-25T22:29:03.446;537278344739542493;-409127;-418925;-395917;-530330
2024-04-25T22:29:03.464;537278344757700345;-409110;-418901;-395919;-530297
2024-04-25T22:29:03.482;537278344775858197;-409104;-418888;-395873;-530368
2024-04-25T22:29:03.500;537278344794016049;-409047;-418828;-395856;-530311
2024-04-25T22:29:03.519;537278344812173901;-409079;-418857;-395785;-530305
2024-04-25T22:29:03.537;537278344830331753;-409031;-418820;-395772;-530363
2024-04-25T22:29:03.555;537278344848489605;-408972;-418755;-395705;-530302
2024-04-25T22:29:03.573;537278344866647457;-409049;-418803;-395754;-530328
2024-04-25T22:29:03.591;537278344884805309;-409153;-418898;-395873;-530363
2024-04-25T22:29:03.609;537278344902963161;-409270;-418977;-395943;-530341
2024-04-25T22:29:03.627;537278344921121013;-409386;-419051;-396052;-530333
2024-04-25T22:29:03.646;537278344939278865;-409497;-419266;-396218;-530291
2024-04-25T22:29:03.664;537278344957436717;-409662;-419471;-396347;-530275
2024-04-25T22:29:03.682;537278344975594569;-409830;-419563;-396530;-530263
2024-04-25T22:29:03.700;537278344993752421;-409921;-419628;-396631;-530323
2024-04-25T22:29:03.718;537278345011910273;-410043;-419791;-396689;-530315
2024-04-25T22:29:03.736;537278345030068125;-410171;-419885;-396840;-530377
2024-04-25T22:29:03.755;537278345048225977;-410198;-419878;-396859;-530336
2024-04-25T22:29:03.773;537278345066383829;-410166;-419934;-396881;-530293
2024-04-25T22:29:03.791;537278345084541681;-410257;-419921;-396929;-530308
2024-04-25T22:29:03.809;537278345102699533;-410272;-419946;-396922;-530349
2024-04-25T22:29:03.827;537278345120857976;-410304;-420030;-397008;-530365
2024-04-25T22:29:03.845;537278345139016413;-410294;-419955;-396925;-530276
2024-04-25T22:29:03.864;537278345157174850;-410309;-419968;-396932;-530289
2024-04-25T22:29:03.882;537278345175333287;-410388;-420019;-397048;-530366
2024-04-25T22:29:03.900;537278345193491724;-410438;-420071;-397128;-530339
2024-04-25T22:29:03.918;537278345211650161;-410502;-420107;-397166;-530309
2024-04-25T22:29:03.936;537278345229808598;-410562;-420241;-397255;-530285
2024-04-25T22:29:03.954;537278345247967035;-410641;-420349;-397305;-530352
2024-04-25T22:29:03.972;537278345266125472;-410731;-420369;-397375;-530318
2024-04-25T22:29:03.991;537278345284283909;-410776;-420386;-397436;-530345
2024-04-25T22:29:04.009;537278345302442346;-410809;-420440;-397468;-530350
2024-04-25T22:29:04.027;537278345320600783;-410868;-420486;-397510;-530366
2024-04-25T22:29:04.045;537278345338759220;-410862;-420493;-397468;-530352
2024-04-25T22:29:04.063;537278345356917657;-410842;-420494;-397458;-530297
2024-04-25T22:29:04.081;537278345375076094;-410822;-420472;-397480;-530306
2024-04-25T22:29:04.100;537278345393234531;-410859;-420417;-397502;-530365
2024-04-25T22:29:04.118;537278345411392968;-410855;-420426;-397459;-530356
2024-04-25T22:29:04.136;537278345429551405;-410857;-420446;-397436;-530329
2024-04-25T22:29:04.154;537278345447709842;-410842;-420402;-397468;-530340
2024-04-25T22:29:04.172;537278345465868279;-410803;-420395;-397422;-530344
2024-04-25T22:29:04.190;537278345484026716;-410834;-420377;-397439;-530345
2024-04-25T22:29:04.209;537278345502185153;-410824;-420360;-397415;-530346
2024-04-25T22:29:04.227;537278345520343590;-410851;-420374;-397434;-530334
2024-04-25T22:29:04.245;537278345538502027;-410823;-420365;-397420;-530332
2024-04-25T22:29:04.263;537278345556660464;-410761;-420360;-397344;-530335
2024-04-25T22:29:04.281;537278345574818901;-410790;-420328;-397360;-530364
2024-04-25T22:29:04.299;537278345592977338;-410770;-420321;-397335;-530283
2024-04-25T22:29:04.317;537278345611135775;-410809;-420275;-397347;-530357
2024-04-25T22:29:04.336;537278345629294212;-410810;-420250;-397362;-530408
2024-04-25T22:29:04.354;537278345647452649;-410744;-420286;-397307;-530371
2024-04-25T22:29:04.372;537278345665611086;-410753;-420261;-397288;-530369
2024-04-25T22:29:04.390;537278345683769523;-410700;-420188;-397250;-530316
2024-04-25T22:29:04.408;537278345701927960;-410668;-420137;-397210;-530291
2024-04-25T22:29:04.426;537278345720086397;-410622;-420157;-397140;-530329
2024-04-25T22:29:04.445;537278345738244834;-410600;-420113;-397132;-530300
2024-04-25T22:29:04.463;537278345756403271;-410552;-420057;-397105;-530307
2024-04-25T22:29:04.481;537278345774561708;-410557;-420069;-397098;-530333
2024-04-25T22:29:04.499;537278345792720145;-410526;-420050;-397047;-530331
2024-04-25T22:29:04.517;537278345810878582;-410518;-419987;-396983;-530350
2024-04-25T22:29:04.535;537278345829037019;-410551;-420101;-397050;-530357
2024-04-25T22:29:04.554;537278345847195456;-410624;-420190;-397086;-530398
2024-04-25T22:29:04.572;537278345865353893;-410779;-420315;-397218;-530369
2024-04-25T22:29:04.590;537278345883512330;-410917;-420389;-397381;-530370
2024-04-25T22:29:04.608;537278345901670767;-411022;-420542;-397487;-530298
2024-04-25T22:29:04.626;537278345919829204;-411163;-420646;-397669;-530366
2024-04-25T22:29:04.644;537278345937987641;-411346;-420811;-397807;-530386
2024-04-25T22:29:04.663;537278345956146078;-411439;-420887;-397948;-530354
2024-04-25T22:29:04.681;537278345974304867;-411471;-420959;-398009;-530320
2024-04-25T22:29:04.699;537278345992463626;-411588;-421024;-398082;-530341
2024-04-25T22:29:04.717;537278346010622385;-411621;-421046;-398107;-530328
2024-04-25T22:29:04.735;537278346028781144;-411632;-421028;-398113;-530282
2024-04-25T22:29:04.753;537278346046939903;-411636;-420993;-398129;-530340
2024-04-25T22:29:04.771;537278346065098662;-411681;-421088;-398193;-530352
2024-04-25T22:29:04.790;537278346083257421;-411712;-421047;-398199;-530324
2024-04-25T22:29:04.808;537278346101416180;-411666;-421028;-398137;-530309
2024-04-25T22:29:04.826;537278346119574939;-411707;-421038;-398144;-530331
2024-04-25T22:29:04.844;537278346137733698;-411709;-421100;-398224;-530312
2024-04-25T22:29:04.862;537278346155892457;-411753;-421184;-398286;-530309
2024-04-25T22:29:04.880;537278346174051216;-411851;-421193;-398332;-530340
2024-04-25T22:29:04.899;537278346192209975;-411949;-421262;-398407;-530341
2024-04-25T22:29:04.917;537278346210368734;-411952;-421272;-398476;-530318
2024-04-25T22:29:04.935;537278346228527493;-412045;-421364;-398556;-530318
2024-04-25T22:29:04.953;537278346246686252;-412042;-421362;-398520;-530318
2024-04-25T22:29:04.971;537278346264845011;-412059;-421414;-398522;-530326
2024-04-25T22:29:04.989;537278346283003770;-412072;-421393;-398570;-530347
2024-04-25T22:29:05.008;537278346301162529;-412072;-421408;-398590;-530266
2024-04-25T22:29:05.026;537278346319321288;-412099;-421425;-398590;-530360
2024-04-25T22:29:05.044;537278346337480047;-412104;-421388;-398602;-530353
2024-04-25T22:29:05.062;537278346355638806;-412067;-421373;-398553;-530351
2024-04-25T22:29:05.080;537278346373797565;-412067;-421366;-398541;-530310
2024-04-25T22:29:05.098;537278346391956324;-412084;-421386;-398522;-530320
2024-04-25T22:29:05.116;537278346410115083;-412023;-421287;-398525;-530340
2024-04-25T22:29:05.135;537278346428273842;-411999;-421245;-398434;-530303
2024-04-25T22:29:05.153;537278346446432601;-411966;-421252;-398438;-530325
2024-04-25T22:29:05.171;537278346464591360;-411954;-421217;-398437;-530279
2024-04-25T22:29:05.189;537278346482750119;-411945;-421246;-398442;-530330
2024-04-25T22:29:05.207;537278346500908878;-411945;-421187;-398389;-530347
2024-04-25T22:29:05.225;537278346519067637;-411947;-421274;-398419;-530369
2024-04-25T22:29:05.244;537278346537226396;-411899;-421185;-398374;-530376
2024-04-25T22:29:05.262;537278346555385155;-411891;-421142;-398333;-530357
2024-04-25T22:29:05.280;537278346573543914;-411912;-421167;-398347;-530294
2024-04-25T22:29:05.298;537278346591702673;-411865;-421141;-398307;-530269
2024-04-25T22:29:05.316;537278346609861432;-411829;-421101;-398348;-530278
2024-04-25T22:29:05.334;537278346628020191;-411748;-421033;-398268;-530308
2024-04-25T22:29:05.353;537278346646178950;-411770;-421026;-398214;-530319
2024-04-25T22:29:05.371;537278346664337709;-411757;-420970;-398238;-530324
2024-04-25T22:29:05.389;537278346682496468;-411655;-420917;-398167;-530292
2024-04-25T22:29:05.407;537278346700655227;-411645;-420943;-398078;-530282
2024-04-25T22:29:05.425;537278346718813986;-411681;-420897;-398120;-530320
2024-04-25T22:29:05.443;537278346736972745;-411624;-420883;-398074;-530295
2024-04-25T22:29:05.461;537278346755131504;-411714;-420993;-398139;-530329
2024-04-25T22:29:05.480;537278346773290263;-411789;-421001;-398195;-530346
2024-04-25T22:29:05.498;537278346791449022;-411898;-421139;-398346;-530356
2024-04-25T22:29:05.516;537278346809607781;-411978;-421198;-398432;-530246
2024-04-25T22:29:05.534;537278346827766540;-412201;-421395;-398632;-530325
2024-04-25T22:29:05.552;537278346845925299;-412304;-421522;-398772;-530302
2024-04-25T22:29:05.570;537278346864084058;-412464;-421672;-398917;-530339
2024-04-25T22:29:05.589;537278346882240870;-412542;-421749;-399007;-530348
2024-04-25T22:29:05.607;537278346900397676;-412542;-421793;-399094;-530345
2024-04-25T22:29:05.625;537278346918554482;-412645;-421836;-399158;-530323
2024-04-25T22:29:05.643;537278346936711288;-412606;-421833;-399124;-530289
2024-04-25T22:29:05.661;537278346954868094;-412676;-421846;-399188;-530350
2024-04-25T22:29:05.679;537278346973024900;-412625;-421839;-399182;-530351
2024-04-25T22:29:05.698;537278346991181706;-412623;-421818;-399181;-530341
2024-04-25T22:29:05.716;537278347009338512;-412673;-421814;-399193;-530313
2024-04-25T22:29:05.734;537278347027495318;-412654;-421826;-399251;-530328
2024-04-25T22:29:05.752;537278347045652124;-412712;-421849;-399211;-530320
2024-04-25T22:29:05.770;537278347063808930;-412788;-421885;-399236;-530352
2024-04-25T22:29:05.788;537278347081965736;-412803;-421895;-399287;-530328
2024-04-25T22:29:05.806;537278347100122542;-412879;-421963;-399373;-530339
2024-04-25T22:29:05.825;537278347118279348;-412944;-422039;-399414;-530311
2024-04-25T22:29:05.843;537278347136436154;-412973;-422102;-399538;-530280
2024-04-25T22:29:05.861;537278347154592960;-413017;-422141;-399552;-530329
2024-04-25T22:29:05.879;537278347172749766;-413062;-422144;-399624;-530331
2024-04-25T22:29:05.897;537278347190906572;-413079;-422197;-399648;-530316
2024-04-25T22:29:05.915;537278347209063378;-413109;-422218;-399755;-530401
2024-04-25T22:29:05.934;537278347227220184;-413133;-422175;-399686;-530352
2024-04-25T22:29:05.952;537278347245376990;-413063;-422193;-399643;-530348
2024-04-25T22:29:05.970;537278347263533796;-413156;-422187;-399688;-530352
2024-04-25T22:29:05.988;537278347281690602;-413101;-422100;-399652;-530344
2024-04-25T22:29:06.006;537278347299847408;-413038;-422105;-399645;-530307
2024-04-25T22:29:06.024;537278347318004214;-413060;-422155;-399706;-530396
2024-04-25T22:29:06.043;537278347336161020;-412985;-422028;-399616;-530365
2024-04-25T22:29:06.061;537278347354317826;-413031;-422091;-399648;-530401
2024-04-25T22:29:06.079;537278347372474632;-412960;-421975;-399577;-530329
2024-04-25T22:29:06.097;537278347390631438;-412932;-421989;-399569;-530364
2024-04-25T22:29:06.115;537278347408788244;-412941;-421951;-399566;-530341
2024-04-25T22:29:06.133;537278347426945050;-412905;-421870;-399497;-530305
2024-04-25T22:29:06.151;537278347445101856;-412887;-421925;-399494;-530354
2024-04-25T22:29:06.170;537278347463258662;-412885;-421892;-399505;-530356
2024-04-25T22:29:06.188;537278347481415468;-412809;-421862;-399450;-530367
2024-04-25T22:29:06.206;537278347499572274;-412837;-421833;-399411;-530378
2024-04-25T22:29:06.224;537278347517729080;-412763;-421779;-399396;-530370
2024-04-25T22:29:06.242;537278347535885886;-412759;-421802;-399420;-530399
2024-04-25T22:29:06.260;537278347554042692;-412720;-421811;-399382;-530326
2024-04-25T22:29:06.279;537278347572199498;-412750;-421758;-399330;-530357
2024-04-25T22:29:06.297;537278347590356304;-412683;-421737;-399341;-530358
2024-04-25T22:29:06.315;537278347608513110;-412662;-421720;-399361;-530405
2024-04-25T22:29:06.333;537278347626669916;-412650;-421706;-399352;-530346
2024-04-25T22:29:06.351;537278347644826722;-412741;-421747;-399385;-530332
2024-04-25T22:29:06.369;537278347662983528;-412854;-421841;-399482;-530360
2024-04-25T22:29:06.387;537278347681140334;-413006;-421966;-399627;-530361
2024-04-25T22:29:06.406;537278347699297140;-413163;-422161;-399780;-530346
2024-04-25T22:29:06.424;537278347717453946;-413291;-422282;-399928;-530357
2024-04-25T22:29:06.442;537278347735610752;-413374;-422402;-400082;-530317
2024-04-25T22:29:06.460;537278347753767558;-413440;-422444;-400217;-530394
2024-04-25T22:29:06.478;537278347771924364;-413550;-422555;-400286;-530365
2024-04-25T22:29:06.496;537278347790080921;-413575;-422585;-400308;-530381
2024-04-25T22:29:06.515;537278347808237478;-413633;-422592;-400381;-530348
2024-04-25T22:29:06.533;537278347826394035;-413645;-422576;-400363;-530323
2024-04-25T22:29:06.551;537278347844550592;-413649;-422580;-400434;-530349
2024-04-25T22:29:06.569;537278347862707149;-413582;-422553;-400312;-530314
2024-04-25T22:29:06.587;537278347880863706;-413632;-422567;-400400;-530323
2024-04-25T22:29:06.605;537278347899020263;-413647;-422542;-400438;-530329
2024-04-25T22:29:06.624;537278347917176820;-413705;-422559;-400461;-530327
2024-04-25T22:29:06.642;537278347935333377;-413702;-422676;-400512;-530340
2024-04-25T22:29:06.660;537278347953489934;-413800;-422666;-400565;-530360
2024-04-25T22:29:06.678;537278347971646491;-413811;-422651;-400599;-530324
2024-04-25T22:29:06.696;537278347989803048;-413850;-422768;-400694;-530356
2024-04-25T22:29:06.714;537278348007959605;-413894;-422805;-400700;-530290
2024-04-25T22:29:06.732;537278348026116162;-413933;-422782;-400711;-530333
2024-04-25T22:29:06.751;537278348044272719;-413948;-422863;-400769;-530299
2024-04-25T22:29:06.769;537278348062429276;-413984;-422870;-400853;-530340
2024-04-25T22:29:06.787;537278348080585833;-413995;-422897;-400871;-530288
2024-04-25T22:29:06.805;537278348098742390;-414017;-422882;-400904;-530339
2024-04-25T22:29:06.823;537278348116898947;-414003;-422853;-400905;-530299
2024-04-25T22:29:06.841;537278348135055504;-413924;-422806;-400814;-530395
2024-04-25T22:29:06.860;537278348153212061;-413966;-422788;-400819;-530357
2024-04-25T22:29:06.878;537278348171368618;-413910;-422746;-400750;-530318
2024-04-25T22:29:06.896;537278348189525175;-413888;-422710;-400743;-530356
2024-04-25T22:29:06.914;537278348207681732;-413859;-422749;-400762;-530359
2024-04-25T22:29:06.932;537278348225838289;-413871;-422721;-400735;-530385
2024-04-25T22:29:06.950;537278348243994846;-413810;-422664;-400711;-530364
2024-04-25T22:29:06.969;537278348262151403;-413761;-422627;-400635;-530349
2024-04-25T22:29:06.987;537278348280307960;-413777;-422628;-400649;-530301
2024-04-25T22:29:07.005;537278348298464517;-413763;-422592;-400624;-530332
2024-04-25T22:29:07.023;537278348316621074;-413742;-422544;-400635;-530351
2024-04-25T22:29:07.041;537278348334777631;-413752;-422587;-400677;-530346
2024-04-25T22:29:07.059;537278348352934188;-413692;-422478;-400627;-530368
2024-04-25T22:29:07.077;537278348371090745;-413686;-422484;-400607;-530348
2024-04-25T22:29:07.096;537278348389247302;-413600;-422458;-400541;-530310
2024-04-25T22:29:07.114;537278348407403859;-413594;-422381;-400469;-530339
2024-04-25T22:29:07.132;537278348425560416;-413585;-422386;-400490;-530277
2024-04-25T22:29:07.150;537278348443716973;-413470;-422260;-400371;-530276
2024-04-25T22:29:07.168;537278348461873530;-413516;-422325;-400473;-530326
2024-04-25T22:29:07.186;537278348480030087;-413567;-422314;-400452;-530373
2024-04-25T22:29:07.205;537278348498186644;-413632;-422414;-400514;-530356
2024-04-25T22:29:07.223;537278348516343201;-413711;-422476;-400638;-530319
2024-04-25T22:29:07.241;537278348534499758;-413831;-422595;-400830;-530327
2024-04-25T22:29:07.259;537278348552656315;-414002;-422732;-400955;-530329
2024-04-25T22:29:07.277;537278348570812872;-414105;-422910;-401108;-530346
2024-04-25T22:29:07.295;537278348588969429;-414208;-422995;-401184;-530309
2024-04-25T22:29:07.313;537278348607125986;-414240;-422972;-401286;-530250
2024-04-25T22:29:07.332;537278348625282543;-414319;-423006;-401359;-530331
2024-04-25T22:29:07.350;537278348643439100;-414291;-423022;-401406;-530286
2024-04-25T22:29:07.368;537278348661596151;-414373;-423079;-401399;-530301
2024-04-25T22:29:07.386;537278348679753166;-414392;-423111;-401454;-530313
2024-04-25T22:29:07.404;537278348697910181;-414369;-423119;-401466;-530276
2024-04-25T22:29:07.422;537278348716067196;-414354;-423084;-401440;-530299
2024-04-25T22:29:07.441;537278348734224211;-414374;-423069;-401470;-530340
2024-04-25T22:29:07.459;537278348752381226;-414396;-423051;-401461;-530299
2024-04-25T22:29:07.477;537278348770538241;-414464;-423074;-401527;-530320
2024-04-25T22:29:07.495;537278348788695256;-414410;-423074;-401508;-530294
2024-04-25T22:29:07.513;537278348806852271;-414520;-423133;-401612;-530352
2024-04-25T22:29:07.531;537278348825009286;-414529;-423177;-401623;-530314
2024-04-25T22:29:07.550;537278348843166301;-414624;-423241;-401720;-530401
2024-04-25T22:29:07.568;537278348861323316;-414661;-423290;-401758;-530343
2024-04-25T22:29:07.586;537278348879480331;-414666;-423298;-401771;-530325
2024-04-25T22:29:07.604;537278348897637346;-414691;-423256;-401779;-530303
2024-04-25T22:29:07.622;537278348915794361;-414648;-423252;-401783;-530334
2024-04-25T22:29:07.640;537278348933951376;-414646;-423285;-401877;-530300
2024-04-25T22:29:07.658;537278348952108391;-414640;-423259;-401769;-530310
2024-04-25T22:29:07.677;537278348970265406;-414605;-423211;-401749;-530352
2024-04-25T22:29:07.695;537278348988422421;-414660;-423266;-401798;-530306
2024-04-25T22:29:07.713;537278349006579436;-414591;-423192;-401706;-530313
2024-04-25T22:29:07.731;537278349024736451;-414557;-423168;-401684;-530306
2024-04-25T22:29:07.749;537278349042893466;-414498;-423135;-401709;-530360
2024-04-25T22:29:07.767;537278349061050481;-414489;-423098;-401623;-530312
2024-04-25T22:29:07.786;537278349079207496;-414513;-423058;-401641;-530348
2024-04-25T22:29:07.804;537278349097364511;-414445;-422989;-401601;-530342
2024-04-25T22:29:07.822;537278349115521526;-414393;-422959;-401604;-530347
2024-04-25T22:29:07.840;537278349133678541;-414387;-422922;-401545;-530369
2024-04-25T22:29:07.858;537278349151835556;-414404;-422909;-401568;-530380
2024-04-25T22:29:07.876;537278349169992571;-414334;-422888;-401504;-530359
2024-04-25T22:29:07.895;537278349188149586;-414367;-422894;-401468;-530369
2024-04-25T22:29:07.913;537278349206306601;-414292;-422880;-401425;-530316
2024-04-25T22:29:07.931;537278349224463616;-414227;-422734;-401367;-530345
2024-04-25T22:29:07.949;537278349242620631;-414178;-422777;-401394;-530339
2024-04-25T22:29:07.967;537278349260777646;-414155;-422772;-401375;-530369
2024-04-25T22:29:07.985;537278349278934661;-414136;-422683;-401295;-530382
2024-04-25T22:29:08.003;537278349297091676;-414078;-422629;-401259;-530358
2024-04-25T22:29:08.022;537278349315248691;-414088;-422624;-401316;-530306
2024-04-25T22:29:08.040;537278349333405706;-414060;-422602;-401253;-530284
2024-04-25T22:29:08.058;537278349351562721;-414192;-422731;-401383;-530339
2024-04-25T22:29:08.076;537278349369719736;-414254;-422807;-401439;-530347
2024-04-25T22:29:08.094;537278349387876751;-414376;-422876;-401617;-530346
2024-04-25T22:29:08.112;537278349406033766;-414482;-422983;-401680;-530267
2024-04-25T22:29:08.131;537278349424190781;-414691;-423079;-401859;-530319
2024-04-25T22:29:08.149;537278349442347796;-414750;-423163;-401984;-530382
2024-04-25T22:29:08.167;537278349460504811;-414783;-423190;-402012;-530326
2024-04-25T22:29:08.185;537278349478661826;-414829;-423201;-402048;-530325
2024-04-25T22:29:08.203;537278349496817576;-414865;-423201;-402087;-530379
2024-04-25T22:29:08.221;537278349514973306;-414822;-423202;-402057;-530314
2024-04-25T22:29:08.239;537278349533129036;-414866;-423167;-402044;-530280
2024-04-25T22:29:08.258;537278349551284766;-414830;-423153;-402088;-530362
